Date,AMZN,CMCSA,DIS,GOOGL,MSFT,NFLX,ORCL,PSKY,SPY,WBD
2022-06-07,123.0,38.142539978027344,105.31002044677734,116.27098083496094,264.82696533203125,19.86100006103516,69.3720932006836,27.991870880126957,394.4782409667969,17.170000076293945
2022-06-08,121.18000030517578,38.3304328918457,104.870361328125,116.3151626586914,262.7958068847656,20.28300094604492,68.12187957763672,28.156740188598636,390.18939208984375,16.670000076293945
2022-06-09,116.1500015258789,37.73991394042969,100.9233169555664,113.9743423461914,257.33404541015625,19.277000427246094,66.06047821044922,26.70035743713379,380.9095764160156,15.630000114440918
2022-06-10,109.6500015258789,37.24781036376953,97.11305236816406,110.32788848876952,245.8662872314453,18.29400062561035,64.07542419433594,25.729434967041016,369.8648376464844,14.859999656677246
2022-06-13,103.66999816894533,35.96833419799805,93.50794219970705,105.59465789794922,235.43841552734372,16.9689998626709,61.12647247314453,23.641040802001957,355.8217468261719,14.029999732971191
2022-06-14,102.30999755859376,35.6462287902832,92.0522232055664,105.9152374267578,237.60562133789065,16.753999710083008,67.49201202392578,23.493106842041016,354.74957275390625,13.979999542236328
2022-06-15,107.66999816894533,35.90570831298828,93.67403411865234,108.94136810302734,244.67091369628903,18.01099967956543,66.51856994628906,23.71500396728516,359.8070068359375,14.850000381469728
2022-06-16,103.66000366210938,33.91939163208008,92.11084747314452,105.23834991455078,238.0720977783203,17.334999084472656,65.57376098632812,22.42061996459961,347.8987731933594,13.649999618530272
2022-06-17,106.22000122070312,34.63517761230469,92.16946411132812,106.34002685546876,240.67662048339844,17.551000595092773,64.62892150878906,22.70722961425781,348.6487731933594,14.220000267028809
2022-06-21,108.68000030517578,34.429386138916016,91.14362335205078,110.70751953125,246.5951995849609,17.090999603271484,64.59075927734375,22.74421501159668,357.42547607421875,14.039999961853027
2022-06-22,108.9499969482422,34.80518341064453,91.34879302978516,110.65145111083984,246.0023498535156,17.888999938964844,63.4932746887207,22.596284866333008,356.7775573730469,13.970000267028809
2022-06-23,112.44000244140624,34.993072509765625,92.13038635253906,111.40027618408205,251.57095336914065,18.17099952697754,64.54304504394531,22.670246124267575,360.2748107910156,14.119999885559082
2022-06-24,116.45999908447266,35.40464782714844,95.53031158447266,117.09029388427734,260.1620788574219,19.084999084472656,67.4729232788086,23.81670570373535,371.7293701171875,14.279999732971191
2022-06-27,113.22000122070312,35.63728332519531,94.38723754882812,114.96485900878906,257.4312438964844,18.91399955749512,67.19615173339844,24.02010726928711,370.3095397949219,14.079999923706056
2022-06-28,107.4000015258789,35.01097106933594,93.7131118774414,111.16754150390624,249.25802612304688,17.959999084472656,65.44969940185547,23.631792068481445,362.7430114746094,13.65999984741211
2022-06-29,108.91999816894533,35.18992233276367,93.44933319091795,110.86384582519533,252.93150329589844,17.836000442504883,66.05094909667969,23.18800163269043,362.4476623535156,13.170000076293944
2022-06-30,106.20999908447266,35.10939025878906,92.22808074951172,108.14588165283205,249.59811401367188,17.48699951171875,66.68081665039062,22.818178176879883,359.5029296875,13.420000076293944
2022-07-01,109.55999755859376,36.04885482788086,93.92804718017578,107.9220733642578,252.27072143554688,17.9950008392334,67.63516998291016,23.30819129943848,363.3052368164063,14.25
